Date,Tweet,Username,Location,Profile Bio,Likes,Retweets
2022-10-26,Premier Doug Ford has finally broken his silence about why he is refusing to testify at the public inquiry into the invoking of the Emergencies Act during the Ottawa “Freedom Convoy” protest. https://t.co/iJzAYQ3CqZ,TorontoStar,"1 Yonge St., Toronto, Canada","Get the latest news, alerts, sports, photos and more from Canada's largest daily newspaper. ⏩ Instagram: (@)thetorontostar | TikTok: (@)torontostar",4,1
2022-10-26,"@Roman_Baber You want to talk about unfair? 
Go ask the citizens who had to tolerate the Freedom Convoy how fair it was.
Regardless of how you sugarcoat it Roman, it was an occupation.",LedgerwoodStaci,,“I’ve been called worse things by better people” -Pierre Elliott Trudeau,30,0
2022-10-26,"Day 9 Recap of Emergencies Act hearings | Feds had plan to meet truckers before invoking Emergencies Act https://t.co/H6Ae0CbUlH via @truenorthcentre 
This is what the Convoy &amp; everyone who supported this freedom protest wanted?  Could have ended in days.. PM &amp; Ford hid instead!!",CrawMarjorie,,"l am a FN woman, sharing news about how the government is failing us, environment.  Well travelled and willing to get new information sources.",0,0
2022-10-26,"The Freedom Convoy was the most politically impactful rebellion against The Establishment that has happened in decades, and it's totally memory holed by mainstream media and dissident right alike. Ordinary people, not esoteric ""intellekshuals"" or edgy posters, changed society.",DannyDruid1,,"The person who runs this account will radically alter the course of human history. 

Sometimes I shitpost, sometimes I philosophize.",1,0
2022-10-26,@RealAndyLeeShow I can't believe they cherry picked all the bad parts of the convoy.  They could have at least dedicated one segment to the cop-friendly glory holes the Freedom Convoyeurs set up.,BoobMckenzie,,"Just a guy, watching the world from my corner.",2,0
2022-10-26,"Pretty much every province was put under lockdowns and restrictions, not curfews at least in Ontario, so we do understand how bad it was, hence the Freedom Convoy was born from across Canada. https://t.co/rYcCfxcSsw",Freedombaby6,"Ontario, CA","Freedom patriot Cdn, USA #TrumpWon #TrudeauMustResign #StoptheShot.  I believe in Freedom of Speech and your choice to covid vax or not",1,0
2022-10-26,No Province should have given into Freedom Convoy Fascists. Emboldened 10% of the Population. https://t.co/3yjlZkDu0w,ciiaqap,,"Disability Rights, No DMs, Racists Blocked, #VaccinePlus, #MasksReduceTransmission, & Disabled don’t need to justify anything to Anti-maskers.  #Nuuchahnulth",0,0
2022-10-26,"@RealJSPark1 @mariepach1 @Roman_Baber Lol...you've been watching cherry picked items selected by MSM. Not the actual commission hearings.... And there is no need to name call...we all could learn from the example the freedom convoy offered, on how to be polite. 
https://t.co/NWcCF5uudE",Winstonisfour,,,0,0
2022-10-26,“Records at the Public Order Emergency Commission show Ottawa business groups lobbied cabinet for subsidies with inflated claims of damage from Freedom Convoy protests. A $20 million federal compensation fund later saw a third of the money unclaimed.” - Blacklock’s quote https://t.co/28r4QazOGY,Millermiller115, Canada,"Travelled many roads. My favourite  ones are the woodland paths in nature. Happily Married. ❤️nature. No DMs, My comments =voice. Free Speech !",7,3
2022-10-26,"Good cc #FreedomConvoy clowns fatasizing about harming PM or public health folks/reporters. Stop getting manipulated by bad actors at Proud, TPM, Rebel or other grifters using you for own ends. They're not ones who'll end up in jail. https://t.co/ulanGAQ4np",1loriking,Qc/BC Canadian ,"I'm here for politics, art, books, music & meeting new friends along the way. i make many calls & have many meetings.  As mouthy off twitter as on it.",1,1
2022-10-26,"Earlier this year, Canada's capitol was shut down by an unruly convoy who thought things like masks and good health were an affront to freedom. 

As unbelievable as it sounds, this anti-health sentiment seems to have been fully embraced by our public health officials. https://t.co/nj8AIU8FKx",frozen,"Nanaimo, British Columbia",Dad. Feminist. Collector of humanities degrees. Former archivist now living the #MyalgicE life. 🇨🇦 by choice.,282,84
2022-10-26,"With Censorship bill passed by senate share this before you can’t watch it #trydeaumustgo CBC May Have to Testify Over their ""Misinformation"" about Freedom Convoy... https://t.co/kifATOo2t5 via @YouTube",mutchluv,,"🇨🇦 #freedom fighter#Political Policy researcher,stand up for free speech,freedom of choice #mybodymychoice: real estate investor;",0,0
2022-10-26,Un briefing du 6 février déposé à la Commission d’urgence de l’ordre public le 18 octobre montre que le directeur de l’agence d’espionnage du Canada avait déclaré qu’il n’y avait aucune implication étrangère dans la manifestation du Freedom Convoy,RomanAude,Québec,"La dictature c'est ferme ta gueule, la démocratie c'est cause toujours
Jean-Louis Barrault",1,0
2022-10-26,UPDATE: Fact-checking arson accusations in Ottawa during the Freedom Convoy https://t.co/uTat4wgQ0D via @RebelNewsOnline,GlennMurrayCra1,East Coast Canada,One of the founding brothers of MGTOW. Freelance insultant. Anatomically correct/politically incorrigible #VotePPC,0,0
2022-10-26,"@christygood @canmericanized @alienmagicman @PheonixRising50 Freedom has no price tag…. Stop blaming the convoy for overreach by the government.  Remember the over reach came first, convoy came second.",zachopz,"Toronto, Ontario","Dad, Technologist and Real Estate Investor.  Socially liberal and fiscally conservative.",13,2
2022-10-26,"on his expenses. Also, the government paid $900/hr to the tow truckers during the freedom convoy forced towing. They also paid police and unidentified goons to beat Canadians during a peaceful protest in Ottawa. Why it has to be a middle class to suffer? https://t.co/HBdwz2Jn3I",palminder1990,,Let's embrace Love and it will create a world nobody can control. Let's keep working on it so everyone can enjoy their loving space in this beautiful universe.,85,25
2022-10-26,"So not only is #Topp an anti-vax chud, he also committed Stolen Valour by wearing the uniform of an honourable Army Regiment (PPCLI) which he doesn't belong to in order to try and gain more reputation. Total 🤡 grifter. #cdnpoli #JamesTopp #DND #FreedomConvoy https://t.co/cTSS1w3upo",Iammattaustin,"Waterloo, Ontario","Entrepreneur, investor, space geek, veteran, father. Working in the future, loving all things data science. Not a power ranger. Proud Canadian w Ukrainian roots",2,0
2022-10-26,"Just going to leave this..here. 

#TrudeauMustGo #FreedomConvoy #Halloween https://t.co/V4vEuNkohd",Justo468,"Niagara, Ontario","🇨🇦 EX CAF/RCN 🇨🇦⚓🏴‍☠️🌎 Pop Culture aficionado 🎮 Freedom of speech, Firearm rights advocate, Truth seeker, Bass master 🎸🎼",1,0
2022-10-26,@JustinTrudeau EVEN THE CHEIF OF POLICE WAS SAYING TRUDEAU'S MAIN STRRET MEDIA WERE MAKING FALSE CLAIMS &amp; MISIMFORMATION ABOUT FREEDOM CONVOY (PERSON CARRHING CONFERATE FLAG WAS COVERED IN MASK &amp; DARK SUNGLASSES TO AN ANTI MASK PROTEST SOUNDS LIKE A LIBERIAL SET UP) TRUDEAU,dyrandybra,"Surrey, British Columbia","old school grandfather - on occasion I teach my grandchildren to have their own mind not liberal ideology - like playing guitar, piano.",0,0
2022-10-26,@elonmusk Citizen journalism is what helped to spread truth during #FreedomConvoy in #Ottawa ...but via live streams on YouTube,Bacon_Ranch_,Muscle Town,"if your bicep is less than 17 inches you have no business arguing with me, you have no idea how swole I am right now

Followed by:
@Travistritt",0,0
2022-10-26,@mark_slapinski @Toronto99News The #FreedomConvoy embarrassed the Trudeau Liberal government. The rest of the world was removing restrictions #Canada was still imposing them. The result went worldwide and all restrictions were lifted except Canada’s.,ivaninloretto,,"A proud Canadian 🇨🇦 of Danish 🇩🇰 heritage, A Conservative who likes hunting, fishing & shooting sports. Eat, shop local & support your local humane society.",0,0
2022-10-26,Rupa Subramanya: Justin Trudeau's case against the Freedom Convoy falls on its face https://t.co/duWkdtgjnV via @nationalpost,Emilyfo04914299,Tree top ,Free as a bird 🦅,0,0
2022-10-26,"@RealJSPark1 @mariepach1 @Roman_Baber Exactly, lot of the truckers at the convoy were vaccinated, it was about freedom not vaccination per se. Again, this wasn't an industry protesting, it was individual truckers seeking to end stifling mandates. True Canadian heroes. 
https://t.co/gF2Mlc38NP",Winstonisfour,,,0,0
2022-10-26,"UPDATE: Fact-checking arson accusations in Ottawa during the Freedom Convoy 

https://t.co/k2IcJnP8kw via @RebelNewsOnline",CoeurRegulus,,,0,0
2022-10-26,@chad_sopatyk @alienmagicman Not the freedom convoy,Casmanmom123,,,0,0
2022-10-26,@nomad_dreamin @lamphieryeg We also hear the msm the “ so called freedom convoy protest”,bogieman1445,"Airdrie, Alberta","Love everything outdoors, avid diver and golfer and live in the best province in Canada.",1,0
2022-10-26,"Jimmy Dore, a red pilled progressive lefty take on the Freedom Convoy:
https://t.co/97s1iqsegg",444wookie,"Ontario, Canada","the world is imperfect, that's what makes it perfect.",0,0
2022-10-26,Today w/ @Shionatalk (guesting for @ChmlBillKelly) on @AM900CHML:  Let's talk latest on @POECommission -- how is it looking for @JustinTrudeau's decision to invoke the #emergenciesact + @fordnation's weak legal argument to hide from the Commission #cdnpoli #freedomconvoy https://t.co/2W5cWwqWWX,MichaelKempa1,Ottawa and Toronto,"@uOttawa Criminologist focused on the politics of security, public safety + policing.",3,0
2022-10-26,"@wmack163 @ElCuerv53969182 @PierrePoilievre Fact is Doug Ford referred to the so-called freedom convoy as an Illegal occupation.

Fact is the organizers are a bunch of yellow vested racists, western separatists, far right extremists and other social malcontents.

William, are you a social malcontent, or are you a pirate? https://t.co/zbht2smKnO",Brewski2020,"Ottawa, Ontario",A pair of skis are the ultimate transportation to Freedom.  -Warren Miller,0,0
2022-10-26,@josephkrengel @sunlorrie The federal spy agency discounted cabinet claims the Freedom Convoy was infiltrated by Nazis. A lone swastika flag spotted outside Parliament was offensive but not representative of protesters who considered themselves “patriotic Canadians standing up for their democratic rights”,DeanYoungblood0,,,0,0
2022-10-26,@Harry__Faulkner And people think the freedom convoy was bad? Not a single Canadian flag in sight. What’s disgusting is that this looks so disorganized and the fact that there wasn’t a single Canadian flag. It just shows no respect towards Canada at all.,AthanasiosAnge4,,"I'm a crazy Greek, what else is there to say?",1,0
2022-10-26,@acoyne Over three weeks Mr.Coyne. Yet at the eleventh hour they somehow manage to solve the occupation. Doesn’t that sound a little suspicious. Seeing as OPS and politicians supported and donated to the Freedom Convoy.,LedgerwoodStaci,,“I’ve been called worse things by better people” -Pierre Elliott Trudeau,26,7
2022-10-26,I don’t like how you grift off of the freedom convoy movement after why you said about the unvaxxed https://t.co/pmOCYDxq3K,comedy_kowalski,,Follow me and I’ll follow you back Pronouns: Truck/Honk I’m into handcuffs and baton beatings (police brutality fetish),2,0
2022-10-26,@RachelNotley Family fun? Music? I've cream amd swimming? Sounds like an occupation!!! #FreedomConvoy #FreedomConvoy2022 #FreeDumbConvoy #cdnpoli,GBCSmitty,,"Proud Father, Huge Leafs Fan, Instrumentation and Controls Journeyman, Energy-Environment-Economy Supporter, Realist",0,0
2022-10-26,"Ottawa recently had an election I was left out on. Too busy, etc. Wondering if we have another drama queen clown in office or if this person actually respects hard working Canadians and the Canadian Freedom Convoy. Doubt it. Nobody cares about normal Canadians these days🙄🦊 https://t.co/0Fz5ZQEc3w",ArcticuKitsu,"Canada, Ottawa","A Canadian blogging in Ottawa about Anime. Currently interested in VRchat, Rising World, Azur Lane, Busou Shinki's, Frame Arms Girl, & photography. VR games. 🇨🇦",0,0
2022-10-26,"@alienmagicman And they complained about a few fireworks set off by the Freedom convoy when everything was covered in snow,but no fire hazard here!!!",GeraldKryworuc1,,,0,0
2022-10-26,"The Ottawa Sun sure has a nasty fetish against the Freedom Truckers Convoy. Always attacking them, ignoring OPP's 'fake news' comment of media being dramatic. They MUST hate hard working Canadians. I refuse to associate with Ottawa Sun, friends buy the paper🙄. Fake news=boring🦊",ArcticuKitsu,"Canada, Ottawa","A Canadian blogging in Ottawa about Anime. Currently interested in VRchat, Rising World, Azur Lane, Busou Shinki's, Frame Arms Girl, & photography. VR games. 🇨🇦",0,0
2022-10-26,"“We had to make some decisions to increase our usage of force in order to protect ourselves.”

Ottawa Police Superintendent Robert Bernier describes the situation on Rideau and Sussex in front of the Chateau Laurier on Feb. 18, the day of the crackdown of the Freedom Convoy. https://t.co/XmvFAYS0hU",TrueNorthCentre,"Toronto, Ontario",True North is a Canadian digital media platform focused on breaking news and investigative reporting.,58,21
2022-10-26,"@TWilsonOttawa ""The commission wants to know why the province declined an invitation to be part of a ""tripartite"" meeting with the City of Ottawa and the federal government on how to solve the weeks-long occupation by the Freedom Convoy.""
https://t.co/Ab1aTCxTZX",invigilator4,"Saskatchewan, Canada","BC born & raised, prairie dweller for 20 years Mom, grandma & wife
Love photography & farm life",2,0
2022-10-26,Did anyone else notice the freedom convoy in the latest episode of the Handmaid’s Tale?😂,rosepoptosis,"Edmonton, Alberta","according to trolls: “strung-out nutbar”,  “probably obese”, not ADHD, just “hooked on drugs”, not an Immunologist, just a “hypochondriac”",1,0
2022-10-26,"@palminder1990 This is the day my husband and I met you. Briefly but still! Said hello and hi five. It was my birthday and I felt hope for the first time in months. Not allowed to celebrate anywhere else that weekend, but there was no place I would have rather been! #FreedomConvoy",beckyonabike,,,7,0
2022-10-26,What the documents provided to 'Freedom Convoy' commission have revealed so far https://t.co/7EDCuGmh1b,capano_rosa,,,1,0
2022-10-26,"Defund the cbc and all government tax payer funded media. The spew propaganda, hide the truth, lie and fear monger.

Lawyers want CBC, other outlets, to testify over Freedom Convoy “misinformation” https://t.co/BNUp9rphjK via @truenorthcentre",darrel_beatty,Unknown,Escaped from Canada.,1,0
2022-10-26,"@alienmagicman @RealCrazyCris Wow, Ottawa was way cleaner after the Freedom Convoy. 🤯",ErinFitz2016,"Calgary, Alberta","🇨🇦 Freedom agent, populist and over-nationalist. I have ‘unacceptable views’  Sassy AF. A FB is not an invitation to DM. Just don’t.  #trudeaumustgo",2,0
2022-10-26,@tr6_guy @JustinTrudeau First of all I stand with the Freedom Convoy and what you did was wrong. Second just resign you destroyed our country and we don't want you here.,rhonda_levesque,,I am a very proud Canadian . I love animals and the outdoors.I am a huge Pittsburgh Penguins fan.,2,0
2022-10-26,"@JohnFraserOS please, please, PLEASE continue to put pressure on premier Ford and his govt to own up to his responsibility for the fiasco he created by not responding to the tragedy in Ottawa created by the so-called “freedom convoy”.  He MUST be held to account and testify!",frizzle_jim,,,0,0
2022-10-26,"@The_Rae_Girl Me too and then I saw most of them joining in the fun😛at the freedom convoy where real Canadians peacefully got together to be heard, then our prime minister faked the sniffles and unleashed bad guys with weapons upon Canadian citizens. I watched in real-time not on fake news.",AdelePatterson,,"Meant to breathe.

Crazy😛
👍👍👍👍👍",2,0
2022-10-26,"American Media &amp; Fact Checkers lie about Freedom Convoy Ottawa

Was ""Big Pharma"" behind the smear campaign by the Canadian Media?

@ikwilson @TomMarazzo 

https://t.co/f1sjofJRM8",KenWinsor4,"Paradise, Newfoundland and Lab","TruthTeller: From NL, Canada - Liberal Wokeness is destroying our Society - Follow me on Gab gab.com/kenwinsor #TrudeauMustGo",23,9
2022-10-26,Perhaps the celebrants should have taken lessons from the Freedom Convoy who left Ottawa in better shape than they found it. https://t.co/PbVgBVwhbL,LindaJa47377725,"Calgary, Alberta",(Parler: ScottishLass; GETTR: ScottishLassie),11,3
2022-10-26,@EzraKahan The #freedomconvoy for me as well. I was watching live feeds from people actually their compared to the narrative @CBC spun.,Alice68531281,,,0,0
2022-10-26,@EdtheSock 🤦🏻‍♀️ You know there were many immigrants who took part in the freedom convoy…right Ed? Maybe you should stick to feet? 🤣😂🤣 #FreedomConvoy #TryingTooHard,lem8_lisa,,We are living through the biggest medical & psychological human experiment of all time. #TrudeauMustGo #WomenForPoilievre #ResistTheReset 🇨🇦💍🐾,4,0
2022-10-26,@dubsndoo Libs need to paint the #FreedomConvoy as #Jan6th redux &amp; the Lib-friendly heritage media in 🇨🇦 are happy to play along. 🤨,richardgoatcher,Nanaimo,Recovering army brat. Semi-retired housing market analyst for Edmonton Region.,10,2
2022-10-26,@CIAspygirl I discontinued friendships with people who thought it was no big deal for a Nazi flag at the Ottawa “freedom convoy.” The sad part is they don’t get it and want to argue about how I should feel and react about it.,LisaLum61,"Windsor, Ontario",Retired appeals resolution officer who continues to fight for social justice.,6,1
2022-10-26,Anyone who was there (and wasn't already a deranged Covidian) knows that everything they told you about the Freedom Convoy was a bald-faced lie. https://t.co/0w5KtIesfT,Z3RO_Y34R,Truckistan,"Watch what you think, they can read your mind.
Anti-Gov't Extremist.
Hiked 7000+ miles: PCT '20, CDT '21, GDT '22
Fmr Music Reporter, Future Boondocker 🇨🇦",0,0
2022-10-26,Public Order Emergency Commission hearings: Freedom Convoy lawyer speaks... https://t.co/9Jy3nbrajy via @YouTube,alina_biscotti,,,0,0
2022-10-26,FREEDOM CONVOY: LAWYER BRENDAN MILLER BRINGS CHIEF STEVE BELL BACK TO PL... https://t.co/RP9W9V8PX7,TonyChiaroscuro,Sol System,"Interested in honest, unconstrainted conversation.
... with a touch of the absurd.",0,0
2022-10-26,"Are we still whining about COVID vaccines?
#freedom
#FreedomConvoy #VaccinePassports
#NoVaccinePassports
#NoVaccineMandates
#DoNotComply
#NoVaccinePassportsAnywhere
#EnoughIsEnough
#novax
#NoVaccine_NoPandemic
#VaccinePassport
#VaccineMandate",stickfiguremann,,Just a stick figure with things to say.,0,0
2022-10-26,"Supt. Robert Bernier, who oversaw the Ottawa police command centre for a portion of the ""Freedom Convoy"" demonstrations in February, said he would have carried out a preplanned police operation even if the law had not been invoked. https://t.co/ocj8Lvz3lq",JaniceP12312102,,"love my country, hate what's happening to it, let's vote Trudeau out!",0,0
2022-10-26,"@CarlaCrotty Are you sure it's the same person?

There is an age discrepancy in the articles I am able to find.  The freedom convoy Lola looks to be a few years younger.",NInmyhome,"Ottawa, Ontario","they/them   No hate in my home.
Can the #freedomconvoy say the same? 
spoilers: no

Anonymous for safety. Thanks.",1,0
2022-10-26,SHOCK! So #Canada's convoy/freedom protesters were actually being manipulated by America's far right! Here I thought they were a grassroots movement of Canadians who spontaneously rejected science and good sense. #cdnpoli https://t.co/r1560u04Dr,SchererSteve,"Ottawa, Canada","Reuters Chief Correspondent in Ottawa (formerly in Rome), mostly politics and general news. Tweets in English & Italian. RTs not opinions.",1,1
2022-10-26,I've never seen a prime minister hate so much of their own people. #TrudeauMustGo #TrudeauCorruption #TrudeauDestroyingCanada #pierrepoilievre #FreedomConvoy https://t.co/n3LTC6fFSD,Werealldying1,,,0,0
2022-10-26,Freedom Convoy LIES https://t.co/PngfsS3S5C,Puffin102022,,It takes time,0,0
2022-10-26,"OPP commissioner Thomas Carrique lied:

""But Morris told the commission the Freedom Convoy would have only become a real threat to national security if a series of hypothetical events occurred across Canada. They never did."" https://t.co/MeXmkoEUs8",bcbluecon,,One BC Conservative's view on it all,15,5
2022-10-26,"@FarzamMaryam @LateCheekypicky #FreedomConvoy in #IranRevoIution 

People walking to participate in #MahsaAmini ceremony.

#TrudeauMustGoToJail",Iran_portrait,"Toronto, Ontario",,1,0
2022-10-26,"@Roman_Baber This is posted by Conservative member... A group who backed up the freedom convoy, therefore a bias opinion, that did not lived through it in real life... for certain ppl living in center town, it felt like being held hostage...",FP3Pinarello,"Ontario, Canada","My Girls,the boys, Go Leafs Go! Go Redblacks Go!  💗 dog Édouard. Je parle français.Comments said on here are my own.",0,0
2022-10-26,@acoyne Vivian Krause arrived with a file folder full of tax receipts that proved the US funded Canadian based oil and gas protests.  Yet she was derided by the left leaning media as a conspiracy theorist.  Freedom convoy foreign funding has no document chain yet is presented as fact,CalgaryDPeardon,"Calgary, Alberta","Failed professional hand model.   
83% funny 46% bad at math.
Swing trading is not sexy...not at all",0,0
2022-10-26,"Honking For Freedom
The Trucker Convoy That Gave Us Hope 

Preorder Now! 
https://t.co/faeQQAjBUw

By Benjamin J. Dichter 
with John Goddard",BJdichter,"Toronto, Ontario","Author of Honking For Freedom
The Trucker Convoy That Gave Us Hope

Spokesperson #FreedomConvoy
Livestream HonkingForFreedom.locals.com
#Bitcoin pleb",5,1
2022-10-26,@RachelNotley Sounds like the good Canadians who went to Ottawa in the Freedom Convoy who were actually standing up for their fellow citizens and their rights. But I’m sure you’ve vilified them right? This is pathetic honestly,drLanaNicoll,,"Mom of 4, devoted wife to my soulmate, Doctor of Chiropractic, CCAA Hall of Fame athlete, wellness coach, personal trainer, truth seeker. BS slayer",1,0
2022-10-26,#EAInquiry #EmergencyActInquiry #LiberalLiars #TrudeauLies #TrudeauDestroyingCanada #TrudeauMustGo #NDPCorruptAsLiberals #SelloutSingh #JagmeetSinghMustGo #NDPLiberalPuppets #WEFPuppets #LiberalsMustGo #FreedomConvoy https://t.co/zJyLa7FvvJ,havefaith00_15,,,0,1
2022-10-26,"POEC: Superintendent Bernier says he agrees with Steve Bell that the Emergencies Act was useful in handling the Freedom Convoy using a secure zone. 

“It provided a legal framework a lot more understandable for our members, community, and protesters.”",wdiazberthiaume,,Journalism & Opinion | Editor & Reporter at @RebelNewsOnline | Past: @CollegeFix | Views Are (Sadly) My Own | RT ≠ Endorsement | Holding politicians accountable,13,3
2022-10-26,@Head_HunterMF @1wll20 @ICarrollJ @lovesthetruth8 @JoshCar68659917 @CheriMeadows123 @nathaliejacoby1 No Jan 6 up here! Just our own version in the form of the Timbit tantrum (“freedom” convoy 🙄) otherwise it’s pretty chill lol,gladyce_b,,A champion for the interests of a kinder and better society. Slava Ukraine! 🏳️‍🌈🇺🇦,3,0
2022-10-26,"House arrest for #FreedomConvoy member Lola Parsons. She's a professional grifter, and now has the criminal record to prove it. #POEC #EmergenciesActInquiry #Convoy #LolaParsons https://t.co/mMLnDdH1Vq",CarlaCrotty,,"""Don't speak my name if you don't want me to speak yours"" - @carymarules",28,1
2022-10-26,"@JessMarinDavis As someone who's done many Freedom of Information requests for public interest research, the language used by Intelligence personnel is NEVER neutral. It always targets a population based on ideology +/ actions. The problem w/the Intel on the Ottawa Convoy is how blatantly it is",yavmontenegro,,Doctoral Researcher in PoliSci YorkU| Critical Surveillance Studies |TESL profe | Based in Tkaronto—Dish w/One Spoon Territory| Mapuche ta iñche #WallmapuLibre,0,0
2022-10-26,"@RennyGurl27 Thanks - I'm familiar all except Matt Walsh and Mike Crispi. I met David (Viva Frei) during the Freedom Convoy protest, as well as David Menzes. TishTalk and Laura Lynn Thompson are also pretty good.",scaredemic2022,"Toronto, Ontario",Peace comes not from the absence of conflict but from the ability to cope with it.,1,0
2022-10-26,#FreedomConvoy #EmergenciesActInquiry #TrudeauMustGo https://t.co/tC6fd4GwgN,Marielaina3,Alberta,"Small business & Alberta farm owner obsessed with politics, health, & food. Got lots of ideas for those avoiding allergens.",0,1
2022-10-26,@He_Manitoba This is allowed but no freedom convoy https://t.co/7g5cQBH7it,morgan_vandam,"Alberta, Canada",,16,3
2022-10-26,"Prime Minister Justin #Trudeau did not need to invoke the #EmergenciesAct. #Police already had all the tools they needed to deal with the #FreedomConvoy. 

#cdnpoli #cdnpolitics #PierrePoilievre #freedom #Canada #USA #freedomofspeech #Covid19 #vaccines
https://t.co/Jdey8LG79X",JamesRisdon007,Canada,Now!,1,0
2022-10-26,Emergencies Act killed deal that could have ended Freedom Convoy peacefully | News | https://t.co/8Vpn3V95C2 https://t.co/7NqQ4mDwHX,velianaylor,,Politically a little to the right of Atila the Hun,0,0
2022-10-26,"Our guns are fine. Our internet isn't getting China's great firewall. The freedom convoy had to go, and its participants made the clowns they are. Pull your asses out of your echo chambers and come back to reality.",NerdGrapeHuman,🇨🇦,"They/them, pan, Neuodivergent, enjoyer of Anime, Video games & reading, collector of stuff and avid computer nerd with no sleep schedule (send help) age 23",1,0
2022-10-26,"Premier Ford: 

GOD BLESS 'EM... I UNDERSTAND THEM.

Your Ontario Premier about the Freedom Convoy in TO as Ottawa was in abject chaos. #onpoli https://t.co/4KLFhtevU5",1_Non_Blonde,Windsor,"Fmr med secretary, Public Speaker, student, long COVID, equity & pub health activist. Wonder seeker #YYZ - #YQG.🌳😷🏳️‍🌈🧩❄️Brat & blocker of BS. She/her.",1,0
2022-10-26,@ABDanielleSmith LOL people leaving the 'Ford Nation' province to go to the 'Home of the Freedom Convoy'... if they are coming because they support the convoy thing are going to get really wild in AB. Otherwise they just took a detour into a Stephen King novel.,rkanglos,,I rarely find ppl on social media interested in real discussions nor is there many ppl interested in listening. So I will turn my attention to sharing pics..,17,1
2022-10-26,"The PLT had been leading negotiations with the Freedom Convoy for several days before federal intervention destroyed any hope of a resolution to the nearly four-week-long peaceful protest in the nation's capital.

MORE: https://t.co/DKQwCLedO6 https://t.co/zMUigWBu80",RebelNews_CA,Canada,"Telling the other side of the story/Pour connaître l'autre côté de l'histoire.

Follow @RebelNewsOnline, @RebelNews_CA, @RebelNews_UK, and @RebelNews_AU.",40,14
2022-10-26,"The PLT had been leading negotiations with the Freedom Convoy for several days before federal intervention destroyed any hope of a resolution to the nearly four-week-long peaceful protest in the nation's capital.

MORE: https://t.co/KBvoVqJyeX https://t.co/7dYbkNRFfM",RebelNews_QC,"Quebec City, Quebec, Canada","Pour connaître l'autre côté de l'histoire | Telling the other side of the story

Suivez/follow @RebelNewsOnline, @RebelNews_CA, @RebelNews_UK, & @RebelNews_QC⚜️",39,22
2022-10-26,"The PLT had been leading negotiations with the Freedom Convoy for several days before federal intervention destroyed any hope of a resolution to the nearly four-week-long peaceful protest in the nation's capital.

MORE: https://t.co/ZuE7596BMY https://t.co/SvsgcHMIDD",RebelNewsOnline,Canada and the world,"Telling the other side of the story.

Follow @RebelNews_USA, @RebelNews_AU, @RebelNews_UK, @RebelNews_CA, and @RebelNews_QC.",28,12
2022-10-26,"⚠️ No word on who will pay the price of the economic damage

⚠️ Not a word about taking responsibility

This is throwing sand in the eyes of the public, mind engineering. Don't fall into the trap

#CrimesAgainstHumanity
#myocarditis
#bloodclots
#COVID19
#Canada
#FreedomConvoy",OakDragon22,,Pro,0,0
2022-10-26,@atRachelGilmore @alexboutilier Vivian Krause arrived with a file folder full of tax receipts that proved the US funded Canadian based oil and gas protests.  Yet she was derided by the left leaning media as a conspiracy theorist.  Freedom convoy foreign funding has no document chain yet is presented as fact,CalgaryDPeardon,"Calgary, Alberta","Failed professional hand model.   
83% funny 46% bad at math.
Swing trading is not sexy...not at all",1,0
2022-10-26,POEC: Superintendent Bernier says he understood that Chief Superintendent Pardy supported him in whatever decision he would take in regards to his handling of the Freedom Convoy protest.,wdiazberthiaume,,Journalism & Opinion | Editor & Reporter at @RebelNewsOnline | Past: @CollegeFix | Views Are (Sadly) My Own | RT ≠ Endorsement | Holding politicians accountable,13,2
2022-10-26,"Doug Ford files motion to fight summons to appear at ""freedom convoy"" In... https://t.co/zFKRTC3lyY 

#cdnpoli",CryptoKJH,,Politics. Crypto. Investing. Gaming. Entertainment. Sports. I came back for the Elon tweets.,0,0
2022-10-26,"@IvisonJ @CityNewsKIT How long did they have "" Tow Trucks ready , some of the tow truck owners had sympathy for the freedom Convoy and didn't want to "" tow them "" !",idiotnedelkoff,,,0,0
2022-10-26,"@EzraKahan When the #freedomconvoy gathered at Vaughan Mills before departing for Ottawa, thousands of people attended the enthusiasm was amazing it was a day filled with hope and I noticed the @CBCNews pointing their camera the opposite way to show nothing for their story.",GeneticLunacy,Worldwide,"Taking a stand against division hate and the WEF, I stand to protect our freedom. Scrap #ArriveCan #EndtheMandates Together we are strong!",0,0
2022-10-26,"Can you see the panic happening if they did have to testify?? 🤣 🤣

CBC May Have to Testify Over their ""Misinformation"" about Freedom Convoy... https://t.co/kOMufj68DB via @YouTube",JuneLea17769851,Alberta,"Albertan who loves freedom & truth! If you don't like what I post, too bad, I live in the real world!  
#TrudeauMustGo  #NeverNotley",1,0
2022-10-26,@RachelNotley sounds exactly like the Freedom Convoy 2022,Thekhemist1,,Passion,0,0
2022-10-26,@ThunderBayEd @PierrePoilievre We actually have evidence now that it was nothing but a freedom convoy. No weapons to “ overthrow the government”. No violence. Nothing but an array of Canadian citizens coming together to fight what we now know were unlawful mandates. Time to drop the “ so callled” BS.,SaraWar94800325,,"Politically independent, non participant in the woke agenda, can’t stand Trudeau or his followers. “Don’t be so open minded that your brains fall out.”",0,0
